2021-12-30 14:37:58.864 [main] INFO  bot.BotOpenCorporatesApplication - Starting BotOpenCorporatesApplication using Java 11.0.11 on DESKTOP-KN5OJOB with PID 19076 (C:\Users\pedro\Desktop\Predictus\Dev\bot-opencorporates\target\classes started by pedro in C:\Users\pedro\Desktop\Predictus\Dev\bot-opencorporates)
2021-12-30 15:12:25.739 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:27.748 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:27.748 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:29.750 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:29.750 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:31.736 [pool-2-thread-1] WARN  bot.application.OpenCorporatesLoader - No records available to load, waiting at 16s
2021-12-30 15:12:31.736 [pool-3-thread-1] WARN  bot.application.OpenCorporatesMiner - No records available to mine, waiting 16s
2021-12-30 15:12:31.751 [pool-4-thread-1] WARN  b.a.OpenCorporatesScheduler - No records available to schedule, waiting 16s
2021-12-30 15:12:31.751 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:31.751 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:33.765 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:33.765 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:35.765 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:35.765 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:37.773 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:37.773 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:39.784 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:39.784 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:41.796 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:41.796 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:43.810 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:43.810 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:45.810 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:45.810 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:47.745 [pool-2-thread-1] WARN  bot.application.OpenCorporatesLoader - No records available to load, waiting at 20s
2021-12-30 15:12:47.745 [pool-3-thread-1] WARN  bot.application.OpenCorporatesMiner - No records available to mine, waiting 20s
2021-12-30 15:12:47.761 [pool-4-thread-1] WARN  b.a.OpenCorporatesScheduler - No records available to schedule, waiting 30s
2021-12-30 15:12:47.822 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:47.822 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:49.835 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:49.835 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:51.850 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:51.850 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:53.864 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:53.864 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:55.866 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:55.866 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:57.881 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:57.881 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:12:59.882 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:12:59.882 [pool-1-thread-1] WARN  b.application.OpenCorporatesCrawler - No available records for the crawler to process, waiting at 2s
2021-12-30 15:13:01.893 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:13:01.893 [pool-1-thread-1] INFO  b.application.OpenCorporatesCrawler - Crawling a record - Parameters {}
2021-12-30 15:13:03.426 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://opencorporates.com/users/sign_in
2021-12-30 15:13:04.186 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - POST - HTTP 200 - https://opencorporates.com/users/sign_in
2021-12-30 15:13:04.463 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://opencorporates.com/users/account
2021-12-30 15:13:05.778 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://opencorporates.com/companies/br?q=tecnologia&utf8=✓
2021-12-30 15:13:07.748 [pool-3-thread-1] WARN  bot.application.OpenCorporatesMiner - No records available to mine, waiting 20s
2021-12-30 15:13:07.748 [pool-2-thread-1] WARN  bot.application.OpenCorporatesLoader - No records available to load, waiting at 20s
2021-12-30 15:13:08.335 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/02539847000174
2021-12-30 15:13:09.703 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/11673841000186
2021-12-30 15:13:11.055 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/05507549000190
2021-12-30 15:13:12.469 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/03342918000107
2021-12-30 15:13:13.826 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/06893151000100
2021-12-30 15:13:15.145 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/10663809000157
2021-12-30 15:13:16.461 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/07063102000103
2021-12-30 15:13:17.771 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/14942198000137
2021-12-30 15:13:17.776 [pool-4-thread-1] WARN  b.a.OpenCorporatesScheduler - No records available to schedule, waiting 30s
2021-12-30 15:13:19.074 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/07516341000163
2021-12-30 15:13:20.636 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://api.opencorporates.com/companies/br/08457572000106
2021-12-30 15:13:20.902 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 403 - https://api.opencorporates.com/companies/br/05904742000165
2021-12-30 15:13:21.174 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 403 - https://api.opencorporates.com/companies/br/05904742000165
2021-12-30 15:13:21.444 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 403 - https://api.opencorporates.com/companies/br/05904742000165
2021-12-30 15:13:21.713 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 403 - https://api.opencorporates.com/companies/br/05904742000165
2021-12-30 15:13:21.984 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 403 - https://api.opencorporates.com/companies/br/05904742000165
2021-12-30 15:13:21.985 [pool-1-thread-1] INFO  b.application.OpenCorporatesCrawler - Record status PROXY_ERROR crawled - Parameters {}
2021-12-30 15:13:22.025 [pool-1-thread-1] ERROR b.application.OpenCorporatesCrawler - Proxy exception
bot.exceptions.ProxyException: Proxy exception
	at bot.application.OpenCorporatesCrawler.doHttpRequest(OpenCorporatesCrawler.java:152)
	at bot.application.OpenCorporatesCrawler.harvest(OpenCorporatesCrawler.java:98)
	at bot.runnables.Crawler.run(Crawler.java:93)
	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.base/java.lang.Thread.run(Thread.java:834)
2021-12-30 15:13:22.025 [pool-1-thread-1] INFO  b.a.LoggingApplicationService - Logging status PROXY_ERROR for the bot-opencorporates
2021-12-30 15:13:22.770 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - POST - HTTP 202 - https://app.datadoghq.com/api/v1/series?api_key=c999e86d7588a9676a63e18b7148ff50
2021-12-30 15:13:22.771 [pool-1-thread-1] INFO  b.a.LoggingApplicationService - Logging execution 20877 milliseconds for the bot-opencorporates
2021-12-30 15:13:22.936 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - POST - HTTP 202 - https://app.datadoghq.com/api/v1/series?api_key=c999e86d7588a9676a63e18b7148ff50
2021-12-30 15:13:22.937 [pool-1-thread-1] INFO  b.a.input.QueueInputMessageBroker - Polling messages from queues - Queues size 0
2021-12-30 15:13:22.937 [pool-1-thread-1] INFO  b.application.OpenCorporatesCrawler - Crawling a record - Parameters {QTD_RETRIES=1}
2021-12-30 15:13:23.937 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://opencorporates.com/users/sign_in
2021-12-30 15:13:26.753 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - POST - HTTP 200 - https://opencorporates.com/users/sign_in
2021-12-30 15:13:27.057 [pool-1-thread-1] INFO  http.adapter.HttpGatewayImpl - GET - HTTP 200 - https://opencorporates.com/users/account
2021-12-30 15:13:27.752 [pool-3-thread-1] INFO  bot.application.OpenCorporatesMiner - Mining a record - Parameters {type=raw}
2021-12-30 15:13:27.752 [pool-2-thread-1] WARN  bot.application.OpenCorporatesLoader - No records available to load, waiting at 20s
2021-12-30 15:13:27.804 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['uid']
2021-12-30 15:13:27.805 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['start_date']
2021-12-30 15:13:27.805 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['end_date']
2021-12-30 15:13:27.805 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['occupation']
2021-12-30 15:13:27.805 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['inactive']
2021-12-30 15:13:27.805 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['current_status']
2021-12-30 15:13:27.806 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['uid']
2021-12-30 15:13:27.806 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['start_date']
2021-12-30 15:13:27.807 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['end_date']
2021-12-30 15:13:27.807 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['occupation']
2021-12-30 15:13:27.807 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['inactive']
2021-12-30 15:13:27.807 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['current_status']
2021-12-30 15:13:27.813 [pool-3-thread-1] INFO  b.a.LoggingApplicationService - Logging status FOUND for the bot-opencorporates
2021-12-30 15:13:27.996 [pool-3-thread-1] INFO  http.adapter.HttpGatewayImpl - POST - HTTP 202 - https://app.datadoghq.com/api/v1/series?api_key=c999e86d7588a9676a63e18b7148ff50
2021-12-30 15:13:27.996 [pool-3-thread-1] INFO  bot.application.OpenCorporatesMiner - Mining a record - Parameters {type=raw}
2021-12-30 15:13:27.999 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['uid']
2021-12-30 15:13:27.999 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['start_date']
2021-12-30 15:13:27.999 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['end_date']
2021-12-30 15:13:27.999 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['occupation']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['inactive']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['current_status']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['uid']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['start_date']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['end_date']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['occupation']
2021-12-30 15:13:28.000 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['inactive']
2021-12-30 15:13:28.001 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['current_status']
2021-12-30 15:13:28.001 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['uid']
2021-12-30 15:13:28.001 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['start_date']
2021-12-30 15:13:28.001 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['end_date']
2021-12-30 15:13:28.001 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['occupation']
2021-12-30 15:13:28.001 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['inactive']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['current_status']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['uid']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['start_date']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['end_date']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['occupation']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['inactive']
2021-12-30 15:13:28.002 [pool-3-thread-1] ERROR bot.application.OpenCorporatesMiner - No results for path: $['officer']['current_status']
